time;BE;DE;DK;FI;FR;GB;IE;NL;NO;SE
10.01.2015 12:00;0.964305;0.930533;0.966445;0.461006;0.912093;0.972345;0.821146;0.981006;0.341492;0.558208
10.01.2015 13:00;0.937236;0.920499;0.958828;0.561958;0.861306;0.966092;0.800569;0.976366;0.154553;0.400538
10.01.2015 14:00;0.928679;0.963584;0.96577;0.64927;0.830887;0.95375;0.784073;0.976495;0.032477;0.33757
10.01.2015 15:00;0.919003;0.971424;0.972172;0.70284;0.83453;0.924702;0.767534;0.969761;0.036011;0.423173
10.01.2015 16:00;0.874149;0.972329;0.974353;0.746865;0.751856;0.890377;0.748398;0.956958;0.121647;0.471984
10.01.2015 17:00;0.822435;0.977634;0.962621;0.781175;0.644288;0.866242;0.742096;0.945502;0.298705;0.463642
10.01.2015 18:00;0.795261;0.978644;0.93624;0.809043;0.536533;0.842429;0.750179;0.941573;0.453899;0.353443
10.01.2015 19:00;0.78196;0.979186;0.910663;0.826543;0.463931;0.831827;0.758961;0.935829;0.578029;0.321955
10.01.2015 20:00;0.780015;0.979696;0.908404;0.835391;0.41718;0.837158;0.765836;0.923179;0.710963;0.268544
10.01.2015 21:00;0.78312;0.980272;0.910931;0.842244;0.468322;0.844862;0.786484;0.91058;0.811155;0.226743
10.01.2015 22:00;0.789434;0.979598;0.925045;0.850911;0.503343;0.855006;0.810322;0.904199;0.889073;0.185613
10.01.2015 23:00;0.806414;0.977593;0.954711;0.862508;0.500435;0.870656;0.819729;0.900233;0.942818;0.155647
11.01.2015 00:00;0.833819;0.976717;0.975237;0.866389;0.466858;0.887099;0.817588;0.896894;0.973431;0.152425
11.01.2015 01:00;0.861547;0.975776;0.982341;0.860717;0.480022;0.899823;0.832203;0.895065;0.984775;0.164707
11.01.2015 02:00;0.892702;0.974085;0.982746;0.848014;0.611579;0.913661;0.820438;0.900086;0.989646;0.202928
11.01.2015 03:00;0.920843;0.972432;0.979957;0.822644;0.644288;0.924256;0.807358;0.913163;0.99137;0.258209
11.01.2015 04:00;0.940207;0.97069;0.976843;0.795813;0.674182;0.936091;0.74571;0.92555;0.990507;0.287248
11.01.2015 05:00;0.951316;0.969452;0.9745;0.771227;0.682605;0.937138;0.661572;0.933284;0.987792;0.353656
11.01.2015 06:00;0.953735;0.968283;0.970559;0.755739;0.680213;0.930979;0.651816;0.938715;0.984258;0.444912
11.01.2015 07:00;0.950038;0.970345;0.96645;0.742157;0.686172;0.920259;0.648532;0.944947;0.982548;0.530632
11.01.2015 08:00;0.942592;0.972642;0.965628;0.730964;0.630081;0.912969;0.666927;0.946681;0.981448;0.581897
11.01.2015 09:00;0.929613;0.976831;0.966163;0.719962;0.41718;0.902682;0.684775;0.94719;0.980988;0.604384
11.01.2015 10:00;0.913753;0.980611;0.965892;0.702404;0.365453;0.895268;0.757222;0.952379;0.980988;0.625767
11.01.2015 11:00;0.887452;0.982163;0.966798;0.676941;0.496069;0.893086;0.805114;0.947442;0.981104;0.656193
11.01.2015 12:00;0.859256;0.983444;0.967263;0.6615;0.411371;0.89131;0.830848;0.941713;0.980871;0.685703
11.01.2015 13:00;0.848533;0.983482;0.966738;0.658123;0.359808;0.891219;0.852216;0.931643;0.971936;0.729369
11.01.2015 14:00;0.834435;0.980953;0.965959;0.650008;0.344426;0.884437;0.848485;0.914189;0.949016;0.761946
11.01.2015 15:00;0.840082;0.976274;0.964668;0.637582;0.391141;0.873887;0.826045;0.895397;0.908288;0.770853
11.01.2015 16:00;0.839318;0.96629;0.960436;0.628607;0.549367;0.866294;0.805864;0.884726;0.826827;0.750302
11.01.2015 17:00;0.838783;0.946509;0.953032;0.61673;0.67175;0.867833;0.800569;0.888043;0.59376;0.719926
11.01.2015 18:00;0.866334;0.921153;0.936308;0.611598;0.736442;0.882242;0.818304;0.893833;0.400953;0.693344
11.01.2015 19:00;0.896384;0.902058;0.906136;0.589529;0.769487;0.896196;0.826737;0.89151;0.576644;0.684848
11.01.2015 20:00;0.906069;0.892101;0.863281;0.568171;0.776077;0.898369;0.845325;0.887661;0.777129;0.72202
11.01.2015 21:00;0.909591;0.899184;0.798121;0.544438;0.78612;0.90383;0.875956;0.89002;0.867335;0.742993
11.01.2015 22:00;0.910968;0.91262;0.750342;0.522652;0.818768;0.911039;0.90937;0.888211;0.869181;0.760914
11.01.2015 23:00;0.907774;0.916615;0.699884;0.507;0.845055;0.914178;0.940972;0.883422;0.882601;0.753021
12.01.2015 00:00;0.898055;0.912964;0.65459;0.478828;0.859438;0.919636;0.963453;0.878362;0.928024;0.706761
12.01.2015 01:00;0.902755;0.898146;0.667624;0.443639;0.869738;0.931693;0.977973;0.871784;0.954351;0.6388
12.01.2015 02:00;0.914386;0.888081;0.728535;0.400685;0.881533;0.943696;0.979383;0.879511;0.974046;0.608261
12.01.2015 03:00;0.927266;0.909501;0.81598;0.342482;0.889891;0.95283;0.979397;0.891009;0.980276;0.592896
12.01.2015 04:00;0.943234;0.924306;0.864211;0.282745;0.890396;0.961375;0.979387;0.9053;0.980155;0.575872
12.01.2015 05:00;0.955768;0.939353;0.882249;0.23499;0.887334;0.966749;0.978277;0.928928;0.979029;0.600859
12.01.2015 06:00;0.958616;0.949892;0.891471;0.180804;0.887334;0.971464;0.968905;0.946315;0.983677;0.660249
12.01.2015 07:00;0.961778;0.960411;0.909547;0.151127;0.881533;0.975827;0.91919;0.956745;0.987312;0.7563
12.01.2015 08:00;0.964883;0.974249;0.933693;0.129466;0.863764;0.972138;0.854665;0.96488;0.99135;0.80246
12.01.2015 09:00;0.968359;0.978548;0.945316;0.108248;0.859438;0.963778;0.734766;0.971524;0.986625;0.793885
12.01.2015 10:00;0.97013;0.981149;0.950114;0.093968;0.849764;0.956097;0.603281;0.976742;0.980235;0.775856
12.01.2015 11:00;0.969335;0.982887;0.954027;0.115179;0.902879;0.940517;0.525096;0.979674;0.978239;0.787245
12.01.2015 12:00;0.970446;0.983456;0.959418;0.161499;0.926928;0.924437;0.434287;0.979458;0.975685;0.833248
12.01.2015 13:00;0.969823;0.983604;0.9644;0.243748;0.941152;0.893743;0.317613;0.973113;0.984882;0.844791
12.01.2015 14:00;0.965455;0.982776;0.966113;0.335216;0.927288;0.836157;0.236111;0.964591;0.977914;0.809371
12.01.2015 15:00;0.954923;0.977159;0.965841;0.401731;0.919407;0.738634;0.18916;0.954432;0.964395;0.81451
12.01.2015 16:00;0.925141;0.959455;0.966691;0.432137;0.919407;0.641227;0.202043;0.926451;0.967594;0.824213
12.01.2015 17:00;0.910949;0.930602;0.96132;0.477964;0.922868;0.578991;0.215236;0.900611;0.970756;0.804904
12.01.2015 18:00;0.911745;0.893443;0.947024;0.515815;0.92836;0.563877;0.255455;0.885133;0.968296;0.839073
12.01.2015 19:00;0.908592;0.848653;0.931162;0.53768;0.917828;0.579616;0.36043;0.872685;0.97514;0.887439
12.01.2015 20:00;0.903273;0.790578;0.908347;0.542797;0.915001;0.603372;0.48296;0.868596;0.979641;0.916901
12.01.2015 21:00;0.915091;0.683976;0.866402;0.553636;0.931498;0.615928;0.582109;0.875582;0.984882;0.951184
12.01.2015 22:00;0.947292;0.556099;0.817928;0.567619;0.938382;0.628799;0.66586;0.887685;0.9902;0.974669
12.01.2015 23:00;0.967542;0.449026;0.744209;0.489928;0.948041;0.665002;0.690939;0.921844;0.991332;0.987475
13.01.2015 00:00;0.973442;0.328605;0.653335;0.430131;0.96525;0.719054;0.700051;0.945673;0.991264;0.981771
13.01.2015 01:00;0.974668;0.230548;0.545662;0.504608;0.973427;0.761013;0.705042;0.954401;0.990372;0.951167
13.01.2015 02:00;0.97541;0.206928;0.479844;0.543127;0.979098;0.785455;0.619416;0.965523;0.988618;0.944989
13.01.2015 03:00;0.970277;0.238607;0.440299;0.562134;0.982977;0.78302;0.46174;0.969821;0.977293;0.909022
13.01.2015 04:00;0.958774;0.322436;0.412506;0.555333;0.986712;0.754084;0.388474;0.965159;0.957326;0.868535
13.01.2015 05:00;0.929698;0.46901;0.390411;0.575993;0.989507;0.713078;0.389702;0.940759;0.941954;0.831488
13.01.2015 06:00;0.868962;0.594421;0.385539;0.573583;0.990697;0.667164;0.426816;0.878751;0.945579;0.789473
13.01.2015 07:00;0.740928;0.675335;0.416166;0.54027;0.990822;0.611735;0.455495;0.786358;0.974046;0.750868
13.01.2015 08:00;0.557509;0.734273;0.449705;0.490356;0.982164;0.57105;0.470482;0.679469;0.979537;0.769944
13.01.2015 09:00;0.425058;0.759095;0.556567;0.44426;0.937435;0.533527;0.580919;0.56997;0.964266;0.809961
13.01.2015 10:00;0.36822;0.746945;0.638271;0.364209;0.868563;0.512599;0.737531;0.50258;0.934446;0.823364
13.01.2015 11:00;0.383769;0.713774;0.656443;0.277519;0.846413;0.532019;0.726355;0.459241;0.893302;0.833102
13.01.2015 12:00;0.433321;0.660161;0.658758;0.205669;0.878262;0.551718;0.649629;0.400276;0.884811;0.807477
13.01.2015 13:00;0.512057;0.619087;0.686748;0.200669;0.897272;0.561439;0.700051;0.373278;0.911421;0.886657
13.01.2015 14:00;0.592665;0.548306;0.695639;0.212001;0.902879;0.575458;0.727299;0.345923;0.908741;0.918595
13.01.2015 15:00;0.626148;0.455411;0.665115;0.305789;0.876039;0.637857;0.704048;0.362892;0.878075;0.926787
13.01.2015 16:00;0.685818;0.392534;0.592171;0.422263;0.814037;0.713988;0.684775;0.357653;0.849648;0.94358
13.01.2015 17:00;0.744201;0.361307;0.524917;0.427362;0.844372;0.759996;0.690939;0.402302;0.848258;0.930872
13.01.2015 18:00;0.796654;0.376921;0.469954;0.432201;0.872062;0.77267;0.73569;0.531941;0.873399;0.911121
13.01.2015 19:00;0.806026;0.475515;0.442933;0.453437;0.89917;0.750298;0.754597;0.681189;0.87517;0.864169
13.01.2015 20:00;0.815718;0.597882;0.460181;0.452199;0.954258;0.715534;0.703052;0.751404;0.855094;0.791006
13.01.2015 21:00;0.777653;0.675795;0.482811;0.437173;0.940849;0.666628;0.570151;0.703647;0.836739;0.774456
13.01.2015 22:00;0.716606;0.709672;0.516977;0.476553;0.896793;0.615849;0.469233;0.607462;0.831464;0.727817
13.01.2015 23:00;0.519331;0.72999;0.564949;0.517141;0.851743;0.576553;0.523866;0.518317;0.822879;0.692753
14.01.2015 00:00;0.454986;0.696744;0.606245;0.489507;0.835968;0.610805;0.65617;0.434982;0.826043;0.759614
14.01.2015 01:00;0.59;0.6016;0.675189;0.478602;0.833807;0.693002;0.681666;0.386532;0.844737;0.770142
14.01.2015 02:00;0.76806;0.505654;0.700394;0.527324;0.829411;0.746126;0.626237;0.478036;0.869181;0.757915
14.01.2015 03:00;0.883655;0.502987;0.722128;0.56804;0.878262;0.758758;0.625104;0.625715;0.87517;0.795379
14.01.2015 04:00;0.89634;0.581892;0.699874;0.590404;0.920961;0.755379;0.703052;0.734441;0.889654;0.842642
14.01.2015 05:00;0.857307;0.679999;0.652989;0.618927;0.950709;0.722212;0.721606;0.824285;0.899323;0.84917
14.01.2015 06:00;0.752784;0.752932;0.585003;0.609433;0.949921;0.688325;0.685807;0.847588;0.898832;0.891006
14.01.2015 07:00;0.67524;0.77536;0.547609;0.582901;0.926928;0.690825;0.661572;0.819409;0.903654;0.866718
14.01.2015 08:00;0.749824;0.775184;0.555025;0.546302;0.894371;0.726661;0.675396;0.721135;0.90553;0.833762
14.01.2015 09:00;0.788848;0.774812;0.581485;0.548627;0.78069;0.741813;0.62397;0.601901;0.90553;0.839191
14.01.2015 10:00;0.766024;0.76952;0.591386;0.53036;0.694392;0.744118;0.596276;0.528491;0.903654;0.860826
14.01.2015 11:00;0.756079;0.738874;0.631008;0.503487;0.631385;0.757902;0.648532;0.526032;0.902228;0.850869
14.01.2015 12:00;0.776145;0.697143;0.647861;0.461011;0.571912;0.760072;0.751067;0.56551;0.913604;0.853694
14.01.2015 13:00;0.72399;0.655698;0.640802;0.410262;0.640444;0.723433;0.86417;0.631558;0.921489;0.846548
14.01.2015 14:00;0.611082;0.629402;0.614861;0.388326;0.750849;0.728206;0.940669;0.633465;0.915317;0.844999
14.01.2015 15:00;0.624332;0.632369;0.592387;0.367436;0.842998;0.759809;0.978859;0.554495;0.901267;0.856492
14.01.2015 16:00;0.620193;0.607683;0.559632;0.349288;0.912514;0.783771;0.961838;0.569713;0.886985;0.851167
14.01.2015 17:00;0.594164;0.606406;0.547166;0.31607;0.957827;0.819304;0.93942;0.611036;0.87922;0.841531
14.01.2015 18:00;0.582439;0.67013;0.564345;0.301773;0.980176;0.878848;0.928932;0.633204;0.848258;0.829936
14.01.2015 19:00;0.645093;0.718886;0.564802;0.308182;0.987196;0.936333;0.911897;0.622799;0.829159;0.820856
14.01.2015 20:00;0.748293;0.748031;0.590636;0.320107;0.990243;0.964096;0.907134;0.654597;0.808028;0.807511
14.01.2015 21:00;0.817748;0.771252;0.617987;0.304724;0.990911;0.976567;0.937123;0.731094;0.799333;0.834117
14.01.2015 22:00;0.868573;0.797896;0.6442;0.293754;0.990206;0.9814;0.977982;0.804274;0.841869;0.827676
14.01.2015 23:00;0.945336;0.82908;0.668634;0.290355;0.988047;0.986274;0.964382;0.856859;0.901267;0.811236
15.01.2015 00:00;0.976623;0.858388;0.678341;0.289211;0.984092;0.981367;0.960901;0.893969;0.964266;0.802532
15.01.2015 01:00;0.980877;0.889541;0.703636;0.291493;0.981946;0.974626;0.961104;0.915259;0.987792;0.793091
15.01.2015 02:00;0.980195;0.913939;0.736476;0.289784;0.979441;0.966169;0.95496;0.951036;0.987382;0.776637
15.01.2015 03:00;0.973308;0.925867;0.765502;0.289784;0.970178;0.960221;0.940972;0.968364;0.928306;0.766157
15.01.2015 04:00;0.96391;0.936668;0.813685;0.288638;0.959694;0.959787;0.93661;0.976295;0.72556;0.77527
15.01.2015 05:00;0.962914;0.951185;0.864672;0.302035;0.953632;0.952699;0.941873;0.980931;0.553159;0.775067
15.01.2015 06:00;0.970341;0.961994;0.908449;0.304189;0.957955;0.929226;0.945641;0.982545;0.619195;0.807726
15.01.2015 07:00;0.98106;0.970799;0.946239;0.318112;0.960817;0.901754;0.947852;0.980878;0.852874;0.869089
15.01.2015 08:00;0.960372;0.977613;0.963631;0.345066;0.95706;0.875147;0.953028;0.971868;0.98456;0.901618
15.01.2015 09:00;0.902371;0.980881;0.965067;0.346672;0.983181;0.855652;0.961906;0.943526;0.984631;0.867316
15.01.2015 10:00;0.84788;0.971748;0.962829;0.332726;0.985083;0.867207;0.970649;0.897026;0.96858;0.821177
15.01.2015 11:00;0.80234;0.950662;0.952169;0.324422;0.935506;0.899156;0.977276;0.855174;0.968765;0.873982
15.01.2015 12:00;0.796332;0.9223;0.938737;0.321542;0.830887;0.927767;0.979324;0.833103;0.973889;0.926544
15.01.2015 13:00;0.807222;0.89631;0.918373;0.330928;0.736442;0.937002;0.97763;0.808006;0.977977;0.926115
15.01.2015 14:00;0.85734;0.879839;0.901203;0.354119;0.649377;0.943629;0.976745;0.794392;0.983677;0.921922
15.01.2015 15:00;0.92518;0.874774;0.883798;0.410128;0.699024;0.948454;0.977246;0.817749;0.987452;0.916155
15.01.2015 16:00;0.956827;0.870122;0.876229;0.483134;0.665623;0.954165;0.979191;0.874956;0.988976;0.928814
15.01.2015 17:00;0.954827;0.875514;0.872698;0.540089;0.674182;0.958435;0.954723;0.930415;0.99103;0.940822
15.01.2015 18:00;0.934324;0.897938;0.868457;0.612608;0.626155;0.960742;0.861249;0.952405;0.991362;0.950226
15.01.2015 19:00;0.922996;0.94117;0.876954;0.694648;0.566313;0.959081;0.767534;0.948386;0.989406;0.959323
15.01.2015 20:00;0.922205;0.962543;0.887686;0.734059;0.488782;0.957078;0.723512;0.943023;0.982169;0.968428
15.01.2015 21:00;0.933743;0.968309;0.899774;0.723792;0.415726;0.957189;0.695009;0.95056;0.978717;0.966901
15.01.2015 22:00;0.946299;0.973764;0.913388;0.707203;0.362627;0.950486;0.634118;0.962777;0.97514;0.963075
15.01.2015 23:00;0.946442;0.97202;0.931631;0.707203;0.310327;0.933978;0.571353;0.967689;0.980235;0.958947
16.01.2015 00:00;0.9444;0.969596;0.938615;0.726254;0.271348;0.906182;0.481713;0.964749;0.985297;0.947223
16.01.2015 01:00;0.934224;0.970804;0.936721;0.748073;0.273873;0.866634;0.425572;0.955958;0.991342;0.936924
16.01.2015 02:00;0.917191;0.972765;0.939391;0.76247;0.349995;0.818497;0.415633;0.942855;0.981334;0.941662
16.01.2015 03:00;0.874461;0.972826;0.949763;0.777819;0.425912;0.766886;0.435533;0.92182;0.951476;0.935409
16.01.2015 04:00;0.798474;0.971531;0.959435;0.766866;0.458074;0.703822;0.438026;0.883691;0.940703;0.903611
16.01.2015 05:00;0.674595;0.969073;0.966196;0.743965;0.471249;0.653477;0.411913;0.815469;0.955361;0.856455
16.01.2015 06:00;0.574346;0.960607;0.967259;0.727101;0.520722;0.620535;0.395852;0.714404;0.970563;0.83267
16.01.2015 07:00;0.538066;0.945318;0.962687;0.726771;0.556453;0.583749;0.382344;0.643057;0.99103;0.828622
16.01.2015 08:00;0.492241;0.928399;0.95428;0.705694;0.529363;0.543766;0.36164;0.577073;0.98445;0.853813
16.01.2015 09:00;0.462934;0.906985;0.940303;0.68944;0.407022;0.500737;0.39339;0.545885;0.966879;0.898665
16.01.2015 10:00;0.415029;0.871132;0.923754;0.717275;0.217586;0.451793;0.382344;0.538237;0.931839;0.923114
16.01.2015 11:00;0.378198;0.819777;0.900284;0.686322;0.152005;0.437252;0.387247;0.519573;0.906785;0.94502
16.01.2015 12:00;0.35848;0.753093;0.865189;0.657013;0.2131;0.432495;0.372572;0.475976;0.937709;0.969181
16.01.2015 13:00;0.32233;0.682924;0.824241;0.674854;0.325169;0.421046;0.331716;0.4324;0.970103;0.975526
16.01.2015 14:00;0.276941;0.619534;0.771726;0.672097;0.506247;0.417601;0.285433;0.371657;0.985398;0.974957
16.01.2015 15:00;0.21915;0.575282;0.703928;0.650013;0.628775;0.430342;0.2798;0.336182;0.99124;0.963142
16.01.2015 16:00;0.190727;0.530417;0.642547;0.6339;0.664389;0.451546;0.303692;0.291981;0.991303;0.957543
16.01.2015 17:00;0.185382;0.49067;0.597319;0.626668;0.628775;0.467936;0.330534;0.253709;0.990672;0.948909
16.01.2015 18:00;0.195055;0.45294;0.55399;0.627154;0.607558;0.494293;0.373791;0.218609;0.989925;0.930098
16.01.2015 19:00;0.211344;0.431368;0.530751;0.693816;0.612916;0.505802;0.421842;0.202407;0.987452;0.927373
16.01.2015 20:00;0.221745;0.419033;0.510824;0.662498;0.630081;0.497323;0.480466;0.197919;0.981448;0.916187
16.01.2015 21:00;0.238115;0.420704;0.504612;0.613638;0.626155;0.476467;0.511528;0.205833;0.97227;0.901809
16.01.2015 22:00;0.244546;0.433886;0.495328;0.591129;0.556453;0.461151;0.512765;0.237842;0.96364;0.851587
16.01.2015 23:00;0.240731;0.464472;0.501064;0.575801;0.458074;0.455842;0.511528;0.280353;0.956353;0.796084
17.01.2015 00:00;0.231203;0.492212;0.505645;0.577408;0.3811;0.451001;0.505338;0.30686;0.950938;0.7444
17.01.2015 01:00;0.224167;0.503131;0.492225;0.580479;0.29971;0.445785;0.480466;0.314645;0.950938;0.714251
17.01.2015 02:00;0.219892;0.513913;0.481919;0.593674;0.205374;0.456539;0.466736;0.321369;0.957806;0.704574
17.01.2015 03:00;0.211519;0.527573;0.501426;0.616983;0.139419;0.466811;0.435533;0.318312;0.964883;0.700769
17.01.2015 04:00;0.207155;0.542167;0.526289;0.649264;0.0842;0.470801;0.404487;0.32872;0.968207;0.701181
17.01.2015 05:00;0.207731;0.559156;0.545272;0.602798;0.03658;0.471001;0.399549;0.359664;0.96858;0.705666
17.01.2015 06:00;0.19643;0.584041;0.559541;0.579679;0.010329;0.476004;0.402017;0.385912;0.964058;0.716095
17.01.2015 07:00;0.19188;0.602362;0.570411;0.575208;0.000457;0.502868;0.403252;0.387216;0.9528;0.758441
17.01.2015 08:00;0.221382;0.612862;0.574183;0.545776;0.006114;0.511333;0.414392;0.387404;0.939749;0.786604
17.01.2015 09:00;0.275335;0.618941;0.573092;0.515924;0.0222;0.519098;0.397083;0.374858;0.926528;0.779773
17.01.2015 10:00;0.330829;0.635448;0.590315;0.502511;0.049284;0.523652;0.348386;0.381889;0.913171;0.801606
17.01.2015 11:00;0.389003;0.663838;0.637448;0.464413;0.089584;0.539686;0.304845;0.461285;0.893815;0.857205
17.01.2015 12:00;0.444605;0.687808;0.659684;0.441172;0.13166;0.554115;0.264221;0.55254;0.862938;0.888538
17.01.2015 13:00;0.503375;0.705211;0.660757;0.421221;0.188308;0.568105;0.225589;0.597065;0.826827;0.908503
17.01.2015 14:00;0.557184;0.721472;0.648887;0.404444;0.245524;0.560216;0.210125;0.61636;0.768304;0.924042
17.01.2015 15:00;0.603056;0.745242;0.629864;0.3935;0.369702;0.537753;0.219356;0.62329;0.692977;0.935985
17.01.2015 16:00;0.617232;0.770661;0.618342;0.389758;0.542249;0.51237;0.237172;0.623054;0.628462;0.937218
17.01.2015 17:00;0.613782;0.786858;0.614723;0.38168;0.639157;0.480599;0.238234;0.608707;0.55928;0.931034
17.01.2015 18:00;0.579318;0.787302;0.596741;0.358755;0.653166;0.430941;0.226634;0.595273;0.492696;0.929262
17.01.2015 19:00;0.503142;0.769796;0.587634;0.328355;0.650642;0.376233;0.226634;0.582771;0.42875;0.926088
17.01.2015 20:00;0.404615;0.739003;0.562105;0.352685;0.646837;0.323885;0.209109;0.539673;0.362439;0.920007
17.01.2015 21:00;0.36165;0.697922;0.535466;0.335702;0.663153;0.283903;0.21421;0.497172;0.306998;0.897325
17.01.2015 22:00;0.33242;0.65058;0.495954;0.324393;0.654423;0.258652;0.239299;0.476256;0.268152;0.899904
17.01.2015 23:00;0.311234;0.589888;0.476232;0.314011;0.67175;0.233489;0.254367;0.413497;0.22245;0.87633
18.01.2015 00:00;0.293759;0.521847;0.458724;0.298407;0.701322;0.209802;0.274203;0.362503;0.172412;0.837256
18.01.2015 01:00;0.27326;0.467519;0.464838;0.294322;0.704746;0.19186;0.291101;0.337958;0.128429;0.812163
18.01.2015 02:00;0.269379;0.43134;0.453803;0.295917;0.688535;0.187622;0.304845;0.302514;0.097072;0.7891
18.01.2015 03:00;0.272789;0.402721;0.453803;0.303035;0.687355;0.186574;0.308311;0.277024;0.071493;0.768516
18.01.2015 04:00;0.296639;0.380203;0.428892;0.325803;0.596738;0.181059;0.275319;0.262552;0.047623;0.754296
18.01.2015 05:00;0.344315;0.359112;0.389658;0.34681;0.529363;0.176649;0.250029;0.259297;0.032043;0.733138
18.01.2015 06:00;0.392602;0.341096;0.360366;0.384366;0.494613;0.175668;0.270862;0.23074;0.02458;0.685423
18.01.2015 07:00;0.412128;0.341673;0.340465;0.433284;0.455145;0.171569;0.285433;0.199319;0.022034;0.652681
18.01.2015 08:00;0.396848;0.345854;0.332898;0.443622;0.376815;0.156407;0.28883;0.187408;0.02275;0.637465
18.01.2015 09:00;0.339651;0.316022;0.306488;0.453726;0.256436;0.162693;0.319951;0.166524;0.026852;0.635969
18.01.2015 10:00;0.28054;0.262192;0.285505;0.463661;0.189351;0.196025;0.354395;0.138379;0.029603;0.629448
18.01.2015 11:00;0.217296;0.200768;0.255448;0.494306;0.110663;0.248272;0.521403;0.117358;0.026852;0.613994
18.01.2015 12:00;0.123523;0.139841;0.215028;0.541255;0.057143;0.303952;0.679584;0.076404;0.020633;0.540025
