time;AT;BE;BG;CH;CZ;DE;DK;EE;ES;FI;FR;HR;HU;IE;IT;LT;LU;LV;ME;MK;NL;NO;PL;PT;RO;RS;SE;SI;SK;UK
05.01.2015 08:00;7129.4;12602.4925;6063;9124.88;9236.91;65156.8275;5088.35;1284.1;31473;12268;76452;2195;5334.42;3444.92;32544;1619;578;1124;490.07;1146;18253.2025;20638.24;20241.28;6402.3;6228;5944;20284;1724.48;3444;45417
05.01.2015 09:00;7427.9;12626.895;6039;9223.92;9298.83;66469.325;5145.24;1284.2;32893;12271;76494;2199;5392.6725;3523.435;33622;1616;579.5;1124;497.81;1146;18510.36;20656.22;20542.63;7051.8;6228;5916;20515;1703.92;3482;47612
05.01.2015 10:00;7268.2;12702.9125;5885;9095.59;9323.01;67602.35;5104.36;1264.7;32741;12298;76683;2191;5478.6175;3622.585;33846;1586;598.5;1077;498.34;1146;18724.1475;20558.61;20803.03;7245.3;6228;5959;20949;1671.85;3523;48524
05.01.2015 11:00;7289.7;12467.8375;5843;9029.62;9419.92;67636.03;5021.55;1278.4;31942;12298;76812;2165;5558.7025;3719.1;32785;1600;582.5;1101;493.6;1146;17578.5975;20311.99;20876.93;7341.7;6228;5919;20572;1667.71;3528;49156
05.01.2015 12:00;7422.6;12432.575;5833;8735;9472.88;66802.0125;5024.23;1273.5;31779;12215;75421;2126;5532.185;3741.72;31687;1600;574.75;1099;485.95;1146;18716.7325;20205.81;21171.43;7187.9;6228;5831;20510;1700.97;3575;49525
05.01.2015 13:00;7260.4;12359.1625;5876;8719.03;9320.14;65685.4925;4985.56;1286.7;30864;12411;73763;2093;5560.11;3724.84;30923;1606;567.75;1101;480.92;1146;18949.9125;20253.94;20995.2;7066.7;6228;5754;20589;1653.72;3560;49570
05.01.2015 14:00;7390.1;12318.655;6008;8631.74;9400.85;64961.9625;4912.72;1321.7;29742;12750;71536;2096;5661.8875;3714.05;31133;1643;560.5;1155;490.13;1146;18826.2475;20529.93;20977.08;7137.7;6228;5854;21580;1657.35;3559;49357.5
05.01.2015 15:00;7248;12357.1675;6303;8748.38;9499.23;66092.8;5149.11;1309;29336;12862;71665;2257;5839.9725;3785.235;32364;1688;560.25;1171;521.42;1146;18996.5725;20658.93;22323;7089.5;6228;6321;21921;1575.73;3639;49372.5
05.01.2015 16:00;7790.6;13126.405;6576;8784.45;9530.37;69742.2425;5524.92;1291;29469;12793;75440;2485;5875.2225;4006.81;36615;1669;605.25;1155;554.57;1146;19272.1325;20345.81;22399.28;7137.6;6228;6649;21912;1681.27;3678;51123
05.01.2015 17:00;7560.2;13226.4975;6610;9180.46;9342.89;69719.925;5257;1252.6;30960;12806;79847;2481;5768.705;4385.85;37545;1619;627.25;1120;560.44;1146;18341.195;20067.48;22214.55;7544.6;6228;6705;21590;1683.06;3628;53514.5
05.01.2015 18:00;7350.8;12772.99;6329;9325.05;9224.95;67962.005;4904.15;1220.1;31097;12787;80090;2450;5675.6575;4317.435;37107;1573;601;1081;556.72;1146;17568.4225;19813.7;21919.6;8147.1;6228;6677;21029;1680.38;3590;53376
05.01.2015 19:00;7251.4;12154.55;6081;9025.06;8818;63636.5025;4557.88;1164.9;31242;12394;76262;2353;5471.92;4113.8;34946;1480;554.25;1015;551.08;1146;16884.06;19544.58;21086.43;8322.1;6228;6575;20608;1734.42;3504;52522
05.01.2015 20:00;6582.2;11485.79;5935;8603.85;8326.87;60589.9625;4230.98;1089.7;31443;12513;71858;2362;5232.89;3899.835;32272;1341;508;926;540.46;1146;15950.9375;19066.72;19861.45;8190.6;6228;6486;19814;1601.48;3366;49614.5
05.01.2015 21:00;6428.6;11696.995;5514;8280.64;7815.13;58824.27;3850.42;1008.1;30365;12378;71997;2221;4986.98;3635.545;29057;1211;561.75;823;520.84;1146;14697.07;18344.3;18574.75;7880;7006.92;6340;18857;1456.13;3253;45863
05.01.2015 22:00;6182;11651.4725;5038;8123.73;7392.2;54608.11;3486.25;935.7;28635;11927;72673;1969;4751.37;3338.405;25962;1112;533.25;747;505.11;1146;13708.0525;17377.2;17262.93;7352.4;6626.95;6175;17789;1360.3;3113;41224
05.01.2015 23:00;5523.3;11068.4;4704;7725.78;7161.58;51225.3275;3249.55;887.8;26304;11553;69935;1696;4437.5925;3125.475;23214;1067;497.75;707;465.42;1146;12772.0825;16671.34;16169.95;6510.7;6395.01;5896;17061;1275.03;2978;36347.5
06.01.2015 00:00;5220.4;10656.5475;4532;7515.61;7192.18;48868.795;3137.68;872.6;23940;11315;67795;1534;4239.8525;2884.075;21259;1049;470.25;689;415.39;1146;12082.2875;16409.58;15395.75;5740.7;6334.87;5437;16772;1214.31;2853;33104.5
06.01.2015 01:00;5014.7;10280.575;4487;7465.64;7120.78;47870.4275;3102.22;871.2;22118;11226;66811;1442;4005.1425;2636.535;20186;1031;454.75;683;380.93;1146;11748.465;16186.48;15059.28;5270.9;6319.6;5041;16625;1193.23;2775;32444.5
06.01.2015 02:00;4867.8;10054.4025;4519;7433.76;6992.29;47882.06;3088.44;887.3;21015;11254;64040;1401;3936.2625;2464.395;19612;1043;451.25;701;357.86;1146;11644.4325;16106.3;14924.78;4964.8;6395.59;4771;16528;1201.24;2757;30825
06.01.2015 03:00;4973.5;10078.135;4678;7567.65;7062.87;48621.78;3168.03;927.4;20518;11426;63275;1394;4042.9525;2368.98;19599;1100;454.5;747;351.34;1146;11709.085;16317.53;14872.98;4851.3;6620.49;4631;16558;1202.41;2801;29936
06.01.2015 04:00;4926.1;10414.715;5190;7446.08;7480.1;50383.58;3426.04;1056.5;20478;11733;65977;1441;4398.8725;2349.78;20115;1313;474;874;361.51;1146;12059.84;16590.84;14824.93;4818.9;7044.33;4740;16688;1327.59;2839;28896
06.01.2015 05:00;4741.5;11568.36;5722;7662;8560.81;54532.7375;4117.36;1217.1;20926;11730;72092;1548;5197.215;2373.385;21654;1522;486;1042;388.66;1146;13425.4875;17706.47;15005.05;4877.1;7809.03;5101;17471;1590.11;2939;28894.5
06.01.2015 06:00;5436.8;12540.6275;6106;8097.96;9071.45;59774.545;4892.08;1320;21676;11982;78888;1616;5461.4025;2561.825;23099;1646;565.5;1147;420.42;1146;15996.825;19417.39;15064.28;5197.9;8093.04;5480;18349;1624.73;2943;32994.5
06.01.2015 07:00;5820.9;12966.415;6236;8820.79;9131.64;62363.925;5165.19;1324.6;22195;11946;81429;1760;5447.07;3080.6;24579;1678;592.75;1177;464.3;1146;18095.185;19772.59;15570.9;5855.4;8090.58;5846;18650;1674.46;3081;40556.5
06.01.2015 08:00;6248.4;13054.845;6189;9216.39;9230.48;63721.4775;5122.75;1314.2;23806;12070;81438;1907;5468.565;3478.26;26930;1667;597.75;1178;491.93;1146;18584.9025;19620.1;16433.73;6693.5;7998.05;6003;19037;1637.38;3216;45773
06.01.2015 09:00;6608.3;12973.405;6122;9191.42;9226.03;65305.46;5174.32;1301.2;25842;12116;81086;2002;5482.365;3548.72;28752;1649;597.5;1157;503.9;1146;18622.34;19591.17;17014.85;7261.1;7855.93;6128;19379;1770.17;3331;47273
06.01.2015 10:00;6946.2;13001.55;6012;9155.12;9195.01;66568.355;5187.91;1279.3;26754;12052;81166;2059;5521.09;3616.26;30062;1616;615.25;1121;506.4;1146;18387.0025;19465.72;17398.95;7406;7826.13;6092;19549;1764.68;3389;48097.5
06.01.2015 11:00;6641.8;12818.5375;5938;9056.59;9285.43;66469.8625;5127.24;1302.6;26633;12030;80973;2026;5536.6575;3659.035;29464;1621;606;1138;499.96;1146;18311.5675;19566.39;17560.93;7466.3;7929.92;6000;19659;1740.94;3292;48213
06.01.2015 12:00;6203.5;12794.375;5933;8851.86;9253.64;65354.5525;5152.66;1290.6;26664;12030;79304;1928;5480.885;3666.435;27375;1613;601.25;1133;493.65;1146;18191.8725;19561.17;17905.55;7235.2;7914.46;5970;19419;1782.42;3279;48240
06.01.2015 13:00;5993.7;12760.5;6013;8748.74;9129.36;63664.8825;5083.22;1298.1;26154;12389;77662;1869;5469.08;3640.115;26138;1620;592.5;1142;489.3;1146;18526.5675;19553.08;17608.8;7055.4;7901.27;5901;19671;1720.75;3266;47942.5
06.01.2015 14:00;6009.6;12727.945;6132;8620.46;9228.01;63218.15;5011.63;1358.5;24866;12881;75285;1847;5551.155;3590.925;26166;1668;585;1200;497.71;1146;18547.1025;19827.24;17647.95;7150.5;8065.31;5908;20312;1724.43;3273;47566.5
06.01.2015 15:00;6565.1;12850.7775;6491;8595.97;9393.65;64718.5975;5223.81;1360.4;24346;12945;75028;1981;5810.9775;3643.87;27222;1728;581.5;1222;528.95;1146;18691.8275;19934.13;19321.03;7067.1;8679.38;6320;20740;1628.02;3405;47439.5
06.01.2015 16:00;7218;13511.325;6758;8756.61;9673.13;68942.7325;5567.03;1344;24812;12918;78196;2252;5953.2525;3856.475;31679;1717;617.5;1207;553.55;1146;19266.41;19471.86;19796.93;7089.5;8816.63;6550;20924;1727.72;3548;49320
06.01.2015 17:00;7111.7;13550.7;6728;9171.11;9518.67;68903.81;5295.01;1313.6;27582;12872;81983;2271;5862.085;4373.53;33459;1673;629.5;1167;551.73;1146;18192.8075;19119.63;19897.25;7450.8;8846.48;6412;20392;1733.26;3538;53225.5
06.01.2015 18:00;6675.2;12984.345;6491;9290.58;9490.4;67558.3475;4947.21;1271.2;29150;12594;81712;2279;5779.4675;4390.935;33678;1620;592;1126;549.63;1146;17500.3125;18868.33;19907.7;8082.2;8670.09;6283;19913;1716.49;3522;53464
06.01.2015 19:00;6039.7;12372.0275;6219;8968.95;9101.17;64011.46;4616.41;1222.9;30122;12129;77245;2255;5561.1;4161.79;32689;1527;549.25;1066;543.61;1146;16412.245;18447.41;19579.05;8267.5;8361;6159;19253;1672.91;3487;52879.5
06.01.2015 20:00;5732.3;11705.7275;6093;8505.74;8551.71;61250.855;4312.37;1139.6;31077;12178;72532;2308;5342.2125;3952.635;30770;1387;509;976;534.13;1146;15169.0975;18177.16;18636.03;8205.7;7767.62;6079;18393;1647.54;3351;50208
06.01.2015 21:00;6083.5;11872.0425;5739;8292.07;8049;58823.94;3949.68;1056.1;30449;12005;72243;2207;5111.6375;3701.225;28087;1251;557;872;512.37;1146;14012.6175;17459.48;17812.3;7905.3;7163.81;6012;17450;1521.21;3229;46411
06.01.2015 22:00;5728.3;11783.35;5252;8119.46;7629.86;54838.6475;3610.63;994.9;28235;11505;72686;1946;4877.3625;3387.49;24915;1162;526.5;791;499.05;1146;13139.5725;16446.47;16429.1;7370.9;6892.65;5908;16852;1432.25;3083;41839
06.01.2015 23:00;5973.1;11079.3025;4921;7722.3;7411.19;51272;3356.6;960.8;25555;11061;69988;1696;4534.3125;3175.23;22270;1114;494;742;457.85;1146;9596.6125;16047.49;15520.7;6573.7;6711.98;5704;16704;1313.5;2992;37259.5
07.01.2015 00:00;5568;10511.4175;4806;7528;7474.7;49121.08;3253.28;940.7;23341;10784;67621;1542;4345.2225;2968.44;20523;1089;469.5;726;411.54;1146;8933.0975;15613.03;15134.43;5825.1;6576.46;5309;16535;1253.3;2909;33671
07.01.2015 01:00;5642;10177.0175;4740;7509.59;7386.94;48432.13;3169.58;931.2;22029;10631;66393;1457;4139.875;2734.02;19664;1080;451.75;718;378.69;1146;8625.2625;15404.07;14919.15;5312.4;6562.6;4933;16332;1247.41;2873;33255.5
07.01.2015 02:00;5547.2;10019.46;4781;7348.66;7264.08;48543.345;3158.67;935.9;21456;10662;63640;1432;4058.9025;2565.735;19541;1091;450.75;736;360.36;1146;8523.8125;15370.64;15074.68;5045.8;6664;4702;16398;1237.3;2871;31782.5
07.01.2015 03:00;5846.2;10003.0475;4917;7427.72;7336.79;49565.07;3240.57;968.5;21457;11011;62955;1461;4142.11;2488.875;19965;1155;450;775;354.96;1146;8611.3475;15480.99;15366.05;4904;6913.92;4614;16623;1244.27;2945;30832
07.01.2015 04:00;6134.4;10361.1975;5417;7346.59;7799.69;53033.65;3490.13;1086.8;22229;11848;65636;1610;4543.7575;2465.77;21832;1366;470.5;899;368.49;1146;9098.7025;16129.89;16505.63;4859;7376.1;4686;17470;1384.91;3109;29042.5
07.01.2015 05:00;6658;11397.305;6005;7545.46;8878.99;60785.78;4191.94;1241.5;25041;12330;71516;1945;5339.185;2483.905;27800;1575;485;1048;395.51;1146;10602.485;17170.46;19846.4;4930.3;8146.06;4909;19269;1659.43;3507;28336
07.01.2015 06:00;7556.7;12471.415;6341;8176.54;9396.92;67805.175;4962.36;1343.3;29412;12622;78168;2189;5613.41;2680.205;34532;1710;554.25;1153;424.39;1146;13075.52;19033.74;21757.35;5278.8;8358.7;5234;21091;1703.39;3679;32181.5
07.01.2015 07:00;7300.5;12855.5875;6525;9006.41;9453.78;70909.475;5198.09;1366.5;33176;12548;80971;2375;5638.3925;3196.085;39273;1738;600;1190;462.13;1146;14724.235;19559.49;22658.3;6015.3;8396.43;5646;21601;1706.74;3802;40692
07.01.2015 08:00;7589.4;12798.79;6464;9446.55;9625.23;71157.2475;5107.86;1358.2;35462;12304;80546;2443;5696.6425;3610.815;42099;1735;610.25;1190;479.11;1146;15012.83;19437.59;23187.25;6857.7;8275.16;5865;21422;1779.97;3912;46598.5
07.01.2015 09:00;8031.3;12661.9375;6330;9432.05;9667.28;72276.2025;5092.62;1353.1;36783;12141;79801;2437;5736.395;3673.1;42423;1716;610.5;1175;485.89;1146;14963.4525;19350.48;23307.68;7437.8;8113.82;5872;21514;1839.19;3948;47648.5
07.01.2015 10:00;8167.5;12769.04;6163;9410.62;9677.75;73371.8975;5036.65;1334;36950;12188;79494;2452;5786.1925;3757.76;42205;1689;628;1129;482.12;1146;14812.5875;19214.65;23492.4;7573.5;8090.88;5752;21567;1855.02;3981;48713.5
07.01.2015 11:00;8316.5;12580.235;6100;9346.57;9760.21;73047.505;4915.91;1350;36399;12151;79036;2430;5808.9475;3798.82;39772;1661;618.75;1136;471.68;1146;14479.6425;19115.11;23582.85;7673.7;8115.54;5595;21638;1828.96;3969;49200
07.01.2015 12:00;8395.3;12561.2375;6027;9040.7;9796.87;72257.7175;4956.54;1337.8;36154;12112;77255;2370;5760.95;3847.215;39334;1652;612.5;1136;455.73;1146;14547.58;19143.36;23708.43;7509.9;8056.5;5411;21535;1867.76;4007;49800.5
07.01.2015 13:00;8556.5;12507.37;6104;8952.38;9696.81;71099.9625;4875.34;1354;34823;12230;75421;2309;5756.1625;3856.22;40422;1651;606;1147;442.58;1146;14623.915;19245.64;23499.68;7362.3;8057.94;5186;21500;1802.99;3958;49735
07.01.2015 14:00;8250.2;12502.6325;6298;8801.36;9806.48;70205.4175;4823.8;1394;33974;12370;73262;2276;5842.51;3853.945;41181;1692;589.5;1202;440.95;1146;14697.5525;19436.71;23527.85;7465.1;8189.38;5171;21735;1777.3;3949;49842
07.01.2015 15:00;7678.6;12645.585;6718;8695.02;9800.54;70844.8675;5079.65;1380.3;33804;12323;72881;2400;6030.9875;3912.065;42503;1728;591;1214;473.27;1146;15106.63;19708.17;24799.9;7441.5;8787.74;5579;21950;1848.65;4060;49322
07.01.2015 16:00;8569.6;13388.1775;6992;8845.83;9901.87;74556.8275;5486.07;1359.2;34366;12150;75844;2644;6079.91;4110.585;45265;1695;621.5;1194;507.19;1146;16163.65;19443.75;24771.88;7501.5;8976.47;5907;21915;1830.98;4118;51681.5
07.01.2015 17:00;8500.3;13397.9225;6943;9292.94;9715.91;74242.96;5278.14;1325.9;36859;12102;79935;2633;5985.255;4444.245;44376;1648;620;1146;515.06;1146;15373.425;19130.83;24396.33;7810.3;8824.59;6004;21561;1825.1;4054;55016
07.01.2015 18:00;8063.5;12779.3225;6667;9360.57;9615.23;72367.865;4974.67;1272.6;38014;11946;79786;2614;5882.45;4409.995;43008;1573;595.75;1109;517.38;1146;14764.0625;18985.06;24237.53;8380.3;8724.34;6052;20516;1828.61;4013;54754.5
07.01.2015 19:00;7255.9;12210.075;6438;9032.98;9262.91;68216.8075;4638.14;1231.2;38193;11395;75418;2523;5686.5425;4163.07;40339;1472;549.5;1053;517.91;1146;13855.0225;18505.29;23519.4;8577.9;8398.33;6038;19459;1722.05;3874;52911
07.01.2015 20:00;6923.3;11580.4525;6255;8567.67;8682.82;64957.05;4317.14;1142.3;37233;11387;71486;2498;5453.9525;3891.285;37168;1329;498.75;957;511.41;1146;12868.945;18037.52;21839.28;8467.4;7903.54;6019;18509;1701.21;3665;50066
07.01.2015 21:00;6833.1;11651.1025;5895;8212.04;8167.01;62767.25;3980.74;1057.7;34465;11070;70933;2338;5195.38;3652.835;32964;1201;546.5;852;489.87;1146;11683.19;17359.36;20220.58;8147.7;7416.52;6025;17629;1570.78;3507;46164.5
07.01.2015 22:00;6599.6;11734.7875;5443;8000.33;7736.7;58060.28;3666.11;983.5;31404;10541;71301;2047;4976.72;3344.755;29282;1113;512.5;768;476.39;1146;10659.1225;16658.16;18784.83;7684.4;7126.14;5849;16731;1453.59;3395;41537
07.01.2015 23:00;6650.9;10995.8825;5151;7605.32;7505.19;54345.2675;3417.78;945.4;28222;10186;68372;1791;4651.895;3157.765;26120;1063;488;721;443.84;1146;9993.5;16042.33;17725.3;6836.4;6856.51;5666;16083;1353.23;3273;37061.5
08.01.2015 00:00;6356.9;10519.215;4987;7498.81;7549.63;51967.76;3300.3;923.8;25790;9916.4;65948;1615;4457.795;2965.75;24256;1037;452;704;400.66;1146;9340.75;15481.54;17096.83;6047.2;6779.72;5312;15732;1318.9;3164;33563
08.01.2015 01:00;6360.2;10082.9125;4918;7422.63;7485.12;50899.89;3277.88;917.7;24481;9802.9;64676;1530;4220.7725;2738.055;23337;1033;432;697;372.44;1146;9008;15228.94;16691.88;5531.3;6713.85;4980;15591;1261.35;3125;32438.5
08.01.2015 02:00;6417.3;9803.2325;4964;7302.67;7378.78;51067.7725;3300.41;923.9;23883;9815.5;61551;1500;4154.56;2558.21;23058;1045;426;709;358.61;1146;8889.25;15016.14;16763.93;5255.4;6812.22;4762;15518;1297.72;3114;30932.5
08.01.2015 03:00;6301.6;9827.7575;5081;7234.67;7443.1;52169.605;3375.17;961.7;23761;10168;60541;1527;4222.7075;2455.815;23350;1102;429.5;754;348.16;1146;8929.25;14927.39;17045.03;5121;7025.17;4687;15694;1274.97;3183;30066
08.01.2015 04:00;6600.7;10237.53;5570;7052.39;7879.07;55033.4975;3634.32;1081.9;24420;11039;62833;1655;4597.56;2432.165;24947;1307;445.75;876;354.43;1146;9423.75;15541.64;17819.55;5076.9;7505.71;4806;16369;1414.87;3354;28492.5
08.01.2015 05:00;7193;11277.375;6138;7359.18;8940.65;62761.645;4269.3;1233.5;27045;11616;68782;1984;5383.7175;2457.285;30185;1520;468.5;1036;374;1146;10884.5;16957.9;20514;5082.6;8359.26;5200;18060;1672.86;3750;28674.5
08.01.2015 06:00;7686.4;12298.9425;6483;8045.94;9433.89;69849.0475;5070.57;1340.3;32059;11880;75066;2225;5711.3825;2616.32;37189;1642;535.25;1142;403.84;1146;13364.5;18555.48;22147.58;5396.1;8791.18;5644;19898;1857.95;3868;33153.5
08.01.2015 07:00;8060.7;12730.685;6683;8967.48;9544.09;72621.81;5295.4;1350.3;35694;11723;76918;2393;5770.4975;3160.14;41485;1674;577.25;1179;452;1146;15053.25;19005.79;22826.1;6189.2;8909.58;6023;20524;1908.64;3982;41374.5
08.01.2015 08:00;8289;12854.38;6619;9347.1;9642.39;72598.285;5266.71;1350.9;36752;11489;76633;2480;5805.57;3596.425;43419;1679;580;1193;483.26;1146;15540.25;18894.45;23163.38;7083.4;8838.85;6217;20177;1916.57;4030;47105.5
08.01.2015 09:00;7662;12925.6625;6549;9314.9;9644.49;73541.7575;5300.92;1339.2;37497;11441;76121;2491;5859.1475;3621.275;43305;1672;581.25;1174;502.33;1146;15660.25;18918.57;23138.55;7637.9;8667.01;6261;20206;1864.11;3986;48204.5
08.01.2015 10:00;7548.4;13087.405;6393;9299.17;9594.81;74738.64;5233.47;1323.2;37186;11473;75885;2513;5908.7625;3700.265;42733;1647;593.25;1141;506.68;1146;15894;18793.79;23368.63;7776.2;8553.38;6262;20210;1852.86;3989;48918
08.01.2015 11:00;7753.2;12757.2925;6387;9220.5;9725.05;74060.465;5155.73;1345;36394;11554;75521;2498;5941.055;3704.17;40289;1661;572.75;1168;506.26;1146;15829;18604.38;23303.9;7878.9;8527.51;6158;20337;1862.35;3974;48694
08.01.2015 12:00;7958.9;12867.6475;6252;8834.16;9691.69;73264.3075;5128.91;1339.8;36081;11616;74111;2453;5862.935;3691.43;40382;1651;558.25;1174;504.13;1146;15933;18676.88;23276.65;7641.8;8463;6108;20027;1909.68;3998;48397
08.01.2015 13:00;8036.8;12824.5325;6294;8784.38;9677.45;72202.61;5025.96;1346.3;34697;11697;72261;2401;5840.835;3676.475;41135;1651;550.75;1177;500.72;1146;15817;18767.01;23072.33;7417.1;8418.67;6034;20313;1850.38;3969;47739
08.01.2015 14:00;7986;12772.4975;6409;8679.28;9754.97;71707.2875;4913.89;1371.5;34273;11789;69961;2353;5876.0425;3650.26;41376;1685;539.25;1225;502.57;1146;15859.5;18981.71;23200.2;7510.2;8575.43;5995;21027;1800.94;3951;47163.5
08.01.2015 15:00;8117;12827.9;6765;8610.99;9720.19;72123.7125;5160.42;1340.4;34025;11754;69326;2458;6043.4125;3700.015;42484;1695;537.25;1204;524.63;1146;16097.5;19192.75;24445.3;7415;9195.31;6293;21130;1881.36;4060;47135.5
08.01.2015 16:00;8256.1;13380.055;7100;8744.31;9810.86;74259.115;5482.53;1313.9;34636;11637;72487;2653;6079.5325;3940.095;45179;1661;562.25;1179;549.01;1146;16609.5;19116.03;24559.15;7396.8;9333.64;6628;21095;1942.17;4118;48983
08.01.2015 17:00;8339.9;13325.875;7081;9079.88;9578.28;73550.5875;5248.13;1270.5;37134;11578;76456;2634;5981.515;4393.58;44598;1610;575;1131;549.84;1146;15948.5;18905.85;24210.25;7636.2;9210.91;6605;20617;1943.26;4057;53006
08.01.2015 18:00;8258.9;12690.4375;6835;9133.4;9481.77;71651.455;4921.58;1228.4;38425;11356;76130;2605;5868.9075;4402.695;43351;1545;553.75;1089;548.08;1146;15353.75;18713.96;24048.15;8302.5;9009.52;6536;20213;1939.61;4026;53401
08.01.2015 19:00;7916.9;12075.6525;6566;8734.19;9118.65;67288.8925;4590.58;1170.1;38551;10815;72022;2513;5676.17;4240.685;40504;1450;515;1028;541.03;1146;14468.25;18337.51;23141.2;8535;8558.06;6422;19130;1828.87;3935;52429
08.01.2015 20:00;7268.3;11581.5875;6377;8317.27;8534.12;63730.29;4345.3;1080.9;37640;10796;68102;2500;5447.915;4037.85;37331;1313;479.75;939;526.9;1146;13323.5;17926.65;21517.9;8445.8;7952.93;6302;18452;1651.94;3746;49558.5
08.01.2015 21:00;7185;11763.7825;5976;7927.3;8028.34;61268.0775;4094.47;991.9;34828;10555;67739;2352;5194.36;3797.195;33141;1183;517.75;835;506.07;1146;12140;17420.39;19791.18;8149.7;7440.06;6271;17587;1528.67;3586;45636.5
08.01.2015 22:00;7321.9;11608.4625;5474;7718.85;7601.15;56747.1825;4049.19;917.8;31411;10104;68350;2055;4957.7025;3434.745;29623;1102;477;755;490.47;1146;11063;16842.98;18446.5;7681;7070.23;6131;16550;1431.71;3402;41257.5
08.01.2015 23:00;6850.6;10943.7125;5200;7299.12;7384.07;52418.155;3627.76;877.3;28457;9749.7;65154;1780;4641.2;3174.5;26860;1059;445;724;448.19;1146;9915.3925;16150.19;17618.05;6811.6;6811.49;5771;15235;1328.2;3258;37228.5
09.01.2015 00:00;6559.8;10393.1625;5032;6999.07;7403.68;50401.73;3285.87;859.6;25961;9572.4;62599;1622;4445.275;2947.27;24819;1032;427.75;709;405.31;1146;9231.9625;15686.63;17064.65;6064.8;6745.44;5394;15657;1249.84;3152;33319.5
09.01.2015 01:00;6468;10040.715;5005;6864.01;7298.07;49398.0225;3218.62;851.5;24653;9459.2;61202;1531;4235.4875;2710.095;23929;1027;402.5;705;373.93;1146;8870.8325;15567.38;16721.7;5592.4;6726.1;5127;15502;1253.18;3101;32720.5
09.01.2015 02:00;6525.5;9870.0575;5034;6783.83;7178.98;49547.855;3240.92;854.1;24040;9535.5;58297;1499;4137.32;2568.82;23655;1032;389.75;713;354.88;1146;8706.6425;15689.13;16678.38;5300.3;6827.34;4935;15551;1221.33;3108;31294
09.01.2015 03:00;6398.2;9750.46;5206;6733.49;7258.38;51088.26;3292.29;885.2;23967;9948.4;57456;1520;4238.77;2493.505;23961;1093;388.75;753;346.92;1146;8772.5575;15966.69;16875.8;5149.5;7072.78;4845;15701;1280.4;3176;30159
09.01.2015 04:00;6977.5;10205.9525;5674;6681.51;7644.43;54444.8775;3529.53;1003.6;24609;10896;59721;1647;4598.85;2469.11;25460;1296;420;871;354.46;1146;9250.9325;16521.13;17623.83;5096.7;7607.12;4917;16462;1362.48;3306;29029.5
09.01.2015 05:00;7005.8;11222.3875;6185;6997.45;8732.17;62497.52;4275.43;1154.9;27279;11531;65282;1962;5311.03;2478.905;30439;1491;428;1020;380.72;1146;10760.1075;17833.66;20394.18;5155.9;8407.16;5224;18649;1645.01;3673;29230.5
09.01.2015 06:00;6886.4;12106.925;6571;7769.1;9204.79;69597.8525;5000.07;1264.5;32100;11849;71761;2200;5585.6425;2655.955;37184;1600;502;1119;418.56;1146;13173.52;19807.51;21996.35;5491;8781.13;5682;20658;1837.68;3832;33304.5
09.01.2015 07:00;6947.2;12682.3575;6702;8655.81;9240.23;73224.2625;5296.34;1275.8;35805;11720;73703;2362;5544.3675;3171.83;42011;1629;541.5;1150;469.02;1146;14882.7275;20338.1;22651.6;6184.6;8863.06;6021;21104;1887.57;3895;41315.5
